id,date,name,username,text,url,referenced_post_id,referenced_username,referenced_post_type,referenced_post_url,like_count,reply_count,repost_count,links,alt_texts
3kutaeqnnu52h,2024-06-13 18:22:37.442000,Parti socialiste,partisocialiste.bsky.social,🔴 Déclaration commune : une page de l'Histoire de France s'écrit avec le #NouveauFrontPopulaire,https://bsky.app/profile/partisocialiste.bsky.social/post/3kutaeqnnu52h,,,,,4,0,1,[],['']
3kune5bqryj2v,2024-06-11 10:14:03.644000,Parti socialiste,partisocialiste.bsky.social,"✊ Quelques jours pour faire front populaire, signez l'appel !

« Nous voulons bâtir ce nouveau #FrontPopulaire avec toutes les forces qui partagent cette ambition et cet espoir. »

➡️ Ajoutez votre signature : www.parti-socialiste.fr/quelques_jou...",https://bsky.app/profile/partisocialiste.bsky.social/post/3kune5bqryj2v,,,,,2,0,1,['https://www.parti-socialiste.fr/quelques_jours_pour_faire_front_populaire_signez'],['']
3kulz4o4spe26,2024-06-10 21:24:12.236000,Parti socialiste,partisocialiste.bsky.social,"🔴 Nous appelons à la constitution d’un nouveau front populaire face à la menace de l’arrivée au pouvoir de l’extrême droite. 

Nous souhaitons porter un programme de ruptures sociales et écologiques pour construire une alternative.

➡️ www.parti-socialiste.fr/quelques_jou...",https://bsky.app/profile/partisocialiste.bsky.social/post/3kulz4o4spe26,,,,,11,0,2,['https://www.parti-socialiste.fr/quelques_jours_pour_faire_front_populaire'],['']
3kulx7hdntx2j,2024-06-10 20:49:58.216000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué

Avec les Écologistes, la France insoumise, le Parti communiste Français, Place publique, Génération.s, GRS, nous appelons à la constitution d’un nouveau front populaire rassemblant dans une forme inédite toutes les forces de gauche humanistes, syndicales, associatives et citoyennes.",https://bsky.app/profile/partisocialiste.bsky.social/post/3kulx7hdntx2j,,,,,5,0,2,[],['']
3kulj4ltk672t,2024-06-10 16:37:49.774000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse de @olivierfaure.bsky.social et Aurore Lalucq

L'annonce de la #dissolution est un séisme.

Seule la gauche peut proposer un espoir alternatif. La liste PS-PP sortie en tête de la gauche porte une responsabilité particulière pour réunir un véritable front populaire.",https://bsky.app/profile/partisocialiste.bsky.social/post/3kulj4ltk672t,,,,,6,0,2,[],['']
3kudoq6iedc2x,2024-06-07 13:56:57.756000,Parti socialiste,partisocialiste.bsky.social,"✊ On peut le faire !

Dimanche, nous pouvons porter une liste de gauche devant Macron !

Pour la démocratie, l'écologie, la justice sociale et l'Europe.

#JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3kudoq6iedc2x,,,,,3,0,1,[],['']
3kubkwfe22k2j,2024-06-06 17:43:31.831000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Demain à 8h30, Raphaël Glucksmann sera l'invité de Franceinfo ! #8h30franceinfo

🔴 Pour suivre l'interview en direct : www.francetvinfo.fr/en-direct/tv...

#JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3kubkwfe22k2j,,,,,1,0,1,['https://www.francetvinfo.fr/en-direct/tv.html'],['']
3kubanitpgd2f,2024-06-06 14:39:36.120000,Parti socialiste,partisocialiste.bsky.social,"Il y a 80 ans, le #6juin 1944, de jeunes Américains, Britanniques, Canadiens et Français débarquaient par la mer et les airs en Normandie pour libérer la France de l'oppression nazie.

Nous rendons hommage à leur courage. Le combat pour la paix continue !",https://bsky.app/profile/partisocialiste.bsky.social/post/3kubanitpgd2f,,,,,3,0,2,[],['']
3kuaubvl2nk2h,2024-06-06 10:58:21.843000,Parti socialiste,partisocialiste.bsky.social,"🇪🇺 Dernière ligne droite avant le 9 juin !

Suivez la conférence de presse de Raphaël Glucksmann demain à 10h30.

🔴 En direct sur nos réseaux sociaux : www.youtube.com/live/uWZoqVg...

#JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3kuaubvl2nk2h,,,,,0,0,2,['https://www.youtube.com/live/uWZoqVgadtg?si=J2RrpIyN7kpavn5N'],['']
3ku6pq7wfy22f,2024-06-05 14:31:34.311000,Parti socialiste,partisocialiste.bsky.social,"🌍 Raphaël Glucksmann a répondu à Hugo Clément pour Vakita. 

« Notre projet pour #RéveillerLEurope lie toutes les questions : écologiques, géopolitiques et sociales, pour faire de l'Europe une puissance écologique. »

L'interview en intégralité ⤵️
youtu.be/X0KGb0k0GNs?...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ku6pq7wfy22f,,,,,3,0,4,['https://youtu.be/X0KGb0k0GNs?si=j9JZLzB2VK-mAl29'],[]
